# {"problem_type":"classification" }
"left daughter","right daughter","split var","split point","status","prediction","tree_idx","node_idx"
6,7,"Sepal.Length",4.95,1,NA,78,4
8,9,"Petal.Width",1.75,1,NA,78,5
0,0,NA,0,-1,"virginica",78,6
10,11,"Petal.Length",4.75,1,NA,78,7
12,13,"Sepal.Length",6.95,1,NA,78,8
0,0,NA,0,-1,"virginica",78,9
0,0,NA,0,-1,"versicolor",78,10
14,15,"Petal.Width",1.6,1,NA,78,11
16,17,"Petal.Width",1.55,1,NA,78,12
0,0,NA,0,-1,"virginica",78,13
0,0,NA,0,-1,"versicolor",78,14
18,19,"Sepal.Length",5.95,1,NA,78,15
0,0,NA,0,-1,"virginica",78,16
0,0,NA,0,-1,"versicolor",78,17
0,0,NA,0,-1,"versicolor",78,18
0,0,NA,0,-1,"virginica",78,19
2,3,"Petal.Length",2.5999999999999996,1,NA,79,1
0,0,NA,0,-1,"setosa",79,2
4,5,"Petal.Width",1.65,1,NA,79,3
6,7,"Petal.Length",4.85,1,NA,79,4
8,9,"Petal.Length",4.85,1,NA,79,5
0,0,NA,0,-1,"versicolor",79,6
10,11,"Sepal.Length",6.15,1,NA,79,7
12,13,"Petal.Width",1.75,1,NA,79,8
0,0,NA,0,-1,"virginica",79,9
14,15,"Sepal.Width",2.45,1,NA,79,10
0,0,NA,0,-1,"virginica",79,11
0,0,NA,0,-1,"virginica",79,12
16,17,"Sepal.Width",3.1,1,NA,79,13
0,0,NA,0,-1,"virginica",79,14
0,0,NA,0,-1,"versicolor",79,15
0,0,NA,0,-1,"virginica",79,16
0,0,NA,0,-1,"versicolor",79,17
2,3,"Petal.Width",0.8,1,NA,80,1
0,0,NA,0,-1,"setosa",80,2
4,5,"Sepal.Length",6.15,1,NA,80,3
6,7,"Petal.Length",4.85,1,NA,80,4
8,9,"Petal.Width",1.75,1,NA,80,5
10,11,"Petal.Width",1.65,1,NA,80,6
12,13,"Petal.Width",1.7000000000000002,1,NA,80,7
14,15,"Sepal.Width",2.8499999999999996,1,NA,80,8
0,0,NA,0,-1,"virginica",80,9
0,0,NA,0,-1,"versicolor",80,10
16,17,"Sepal.Length",5.4,1,NA,80,11
18,19,"Sepal.Length",6.05,1,NA,80,12
0,0,NA,0,-1,"virginica",80,13
20,21,"Sepal.Width",2.65,1,NA,80,14
0,0,NA,0,-1,"versicolor",80,15
0,0,NA,0,-1,"virginica",80,16
0,0,NA,0,-1,"versicolor",80,17
0,0,NA,0,-1,"versicolor",80,18
0,0,NA,0,-1,"virginica",80,19
0,0,NA,0,-1,"versicolor",80,20
0,0,NA,0,-1,"virginica",80,21
2,3,"Sepal.Length",5.55,1,NA,81,1
4,5,"Sepal.Width",2.65,1,NA,81,2
6,7,"Petal.Width",1.75,1,NA,81,3
8,9,"Sepal.Length",4.7,1,NA,81,4
10,11,"Petal.Width",1,1,NA,81,5
12,13,"Petal.Width",0.7,1,NA,81,6
14,15,"Petal.Length",4.85,1,NA,81,7
0,0,NA,0,-1,"setosa",81,8
0,0,NA,0,-1,"versicolor",81,9
0,0,NA,0,-1,"setosa",81,10
0,0,NA,0,-1,"versicolor",81,11
0,0,NA,0,-1,"setosa",81,12
16,17,"Sepal.Width",2.6500000000000004,1,NA,81,13
0,0,NA,0,-1,"versicolor",81,14
0,0,NA,0,-1,"virginica",81,15
18,19,"Sepal.Length",5.9,1,NA,81,16
20,21,"Petal.Width",1.45,1,NA,81,17
0,0,NA,0,-1,"versicolor",81,18
22,23,"Sepal.Length",6.199999999999999,1,NA,81,19
0,0,NA,0,-1,"versicolor",81,20
24,25,"Petal.Length",5.05,1,NA,81,21
26,27,"Sepal.Width",2.4000000000000004,1,NA,81,22
0,0,NA,0,-1,"versicolor",81,23
0,0,NA,0,-1,"versicolor",81,24
28,29,"Petal.Width",1.55,1,NA,81,25
30,31,"Petal.Width",1.25,1,NA,81,26
0,0,NA,0,-1,"virginica",81,27
0,0,NA,0,-1,"virginica",81,28
0,0,NA,0,-1,"versicolor",81,29
0,0,NA,0,-1,"versicolor",81,30
0,0,NA,0,-1,"virginica",81,31
2,3,"Sepal.Length",5.45,1,NA,82,1
4,5,"Petal.Width",0.8500000000000001,1,NA,82,2
6,7,"Petal.Width",1.75,1,NA,82,3
0,0,NA,0,-1,"setosa",82,4
0,0,NA,0,-1,"versicolor",82,5
8,9,"Petal.Width",0.7,1,NA,82,6
10,11,"Sepal.Length",5.95,1,NA,82,7
0,0,NA,0,-1,"setosa",82,8
12,13,"Sepal.Length",7.1,1,NA,82,9
14,15,"Petal.Length",4.85,1,NA,82,10
0,0,NA,0,-1,"virginica",82,11
16,17,"Petal.Length",4.95,1,NA,82,12
0,0,NA,0,-1,"virginica",82,13
0,0,NA,0,-1,"versicolor",82,14
0,0,NA,0,-1,"virginica",82,15
0,0,NA,0,-1,"versicolor",82,16
18,19,"Petal.Width",1.55,1,NA,82,17
0,0,NA,0,-1,"virginica",82,18
0,0,NA,0,-1,"versicolor",82,19
2,3,"Petal.Length",2.35,1,NA,83,1
0,0,NA,0,-1,"setosa",83,2
4,5,"Petal.Width",1.75,1,NA,83,3
6,7,"Petal.Length",4.95,1,NA,83,4
8,9,"Petal.Width",1.85,1,NA,83,5
0,0,NA,0,-1,"versicolor",83,6
10,11,"Petal.Width",1.6,1,NA,83,7
12,13,"Petal.Length",4.85,1,NA,83,8
0,0,NA,0,-1,"virginica",83,9
0,0,NA,0,-1,"virginica",83,10
0,0,NA,0,-1,"versicolor",83,11
0,0,NA,0,-1,"versicolor",83,12
0,0,NA,0,-1,"virginica",83,13
2,3,"Petal.Width",0.8,1,NA,84,1
0,0,NA,0,-1,"setosa",84,2
4,5,"Petal.Length",4.75,1,NA,84,3
6,7,"Sepal.Length",4.95,1,NA,84,4
8,9,"Petal.Length",5.05,1,NA,84,5
10,11,"Petal.Length",3.9,1,NA,84,6
0,0,NA,0,-1,"versicolor",84,7
12,13,"Sepal.Width",3.05,1,NA,84,8
0,0,NA,0,-1,"virginica",84,9
0,0,NA,0,-1,"versicolor",84,10
0,0,NA,0,-1,"virginica",84,11
14,15,"Petal.Width",1.75,1,NA,84,12
0,0,NA,0,-1,"versicolor",84,13
16,17,"Sepal.Length",6.35,1,NA,84,14
0,0,NA,0,-1,"virginica",84,15
0,0,NA,0,-1,"virginica",84,16
0,0,NA,0,-1,"versicolor",84,17
2,3,"Petal.Length",2.45,1,NA,85,1
0,0,NA,0,-1,"setosa",85,2
4,5,"Petal.Length",5.05,1,NA,85,3
6,7,"Petal.Length",4.75,1,NA,85,4
8,9,"Petal.Width",1.7000000000000002,1,NA,85,5
10,11,"Petal.Width",1.65,1,NA,85,6
12,13,"Petal.Width",1.75,1,NA,85,7
14,15,"Sepal.Width",2.85,1,NA,85,8
0,0,NA,0,-1,"virginica",85,9
0,0,NA,0,-1,"versicolor",85,10
0,0,NA,0,-1,"virginica",85,11
0,0,NA,0,-1,"versicolor",85,12
16,17,"Sepal.Length",5.95,1,NA,85,13
18,19,"Petal.Width",1.5,1,NA,85,14
0,0,NA,0,-1,"virginica",85,15
20,21,"Petal.Length",4.85,1,NA,85,16
0,0,NA,0,-1,"virginica",85,17
0,0,NA,0,-1,"virginica",85,18
0,0,NA,0,-1,"versicolor",85,19
0,0,NA,0,-1,"versicolor",85,20
0,0,NA,0,-1,"virginica",85,21
2,3,"Petal.Length",2.45,1,NA,86,1
0,0,NA,0,-1,"setosa",86,2
4,5,"Petal.Width",1.7000000000000002,1,NA,86,3
0,0,NA,0,-1,"versicolor",86,4
6,7,"Petal.Length",4.9,1,NA,86,5
8,9,"Sepal.Width",3.1,1,NA,86,6
0,0,NA,0,-1,"virginica",86,7
0,0,NA,0,-1,"virginica",86,8
0,0,NA,0,-1,"versicolor",86,9
2,3,"Petal.Width",0.8,1,NA,87,1
0,0,NA,0,-1,"setosa",87,2
4,5,"Sepal.Length",5.75,1,NA,87,3
6,7,"Petal.Width",1.6,1,NA,87,4
8,9,"Petal.Width",1.7000000000000002,1,NA,87,5
0,0,NA,0,-1,"versicolor",87,6
0,0,NA,0,-1,"virginica",87,7
10,11,"Petal.Length",4.95,1,NA,87,8
12,13,"Petal.Length",4.85,1,NA,87,9
0,0,NA,0,-1,"versicolor",87,10
0,0,NA,0,-1,"virginica",87,11
14,15,"Sepal.Length",5.95,1,NA,87,12
0,0,NA,0,-1,"virginica",87,13
0,0,NA,0,-1,"versicolor",87,14
0,0,NA,0,-1,"virginica",87,15
2,3,"Petal.Width",0.7,1,NA,88,1
0,0,NA,0,-1,"setosa",88,2
4,5,"Petal.Width",1.7000000000000002,1,NA,88,3
6,7,"Sepal.Length",6.05,1,NA,88,4
8,9,"Petal.Length",4.85,1,NA,88,5
0,0,NA,0,-1,"versicolor",88,6
10,11,"Petal.Length",5,1,NA,88,7
12,13,"Sepal.Width",3.1,1,NA,88,8
0,0,NA,0,-1,"virginica",88,9
0,0,NA,0,-1,"versicolor",88,10
0,0,NA,0,-1,"virginica",88,11
0,0,NA,0,-1,"virginica",88,12
0,0,NA,0,-1,"versicolor",88,13
2,3,"Sepal.Length",5.75,1,NA,89,1
4,5,"Petal.Length",2.35,1,NA,89,2
6,7,"Petal.Length",4.85,1,NA,89,3
0,0,NA,0,-1,"setosa",89,4
8,9,"Petal.Width",1.75,1,NA,89,5
10,11,"Sepal.Width",3.6,1,NA,89,6
12,13,"Petal.Width",1.75,1,NA,89,7
0,0,NA,0,-1,"versicolor",89,8
0,0,NA,0,-1,"virginica",89,9
0,0,NA,0,-1,"versicolor",89,10
0,0,NA,0,-1,"setosa",89,11
14,15,"Petal.Width",1.55,1,NA,89,12
0,0,NA,0,-1,"virginica",89,13
0,0,NA,0,-1,"virginica",89,14
16,17,"Sepal.Length",6.95,1,NA,89,15
0,0,NA,0,-1,"versicolor",89,16
0,0,NA,0,-1,"virginica",89,17
2,3,"Petal.Length",2.45,1,NA,90,1
0,0,NA,0,-1,"setosa",90,2
4,5,"Petal.Length",4.75,1,NA,90,3
6,7,"Sepal.Length",4.95,1,NA,90,4
8,9,"Petal.Width",1.75,1,NA,90,5
10,11,"Sepal.Width",2.45,1,NA,90,6
0,0,NA,0,-1,"versicolor",90,7
12,13,"Sepal.Length",6.5,1,NA,90,8
14,15,"Petal.Length",4.85,1,NA,90,9
0,0,NA,0,-1,"versicolor",90,10
0,0,NA,0,-1,"virginica",90,11
16,17,"Petal.Width",1.55,1,NA,90,12
0,0,NA,0,-1,"versicolor",90,13
18,19,"Sepal.Length",6.050000000000001,1,NA,90,14
0,0,NA,0,-1,"virginica",90,15
0,0,NA,0,-1,"virginica",90,16
0,0,NA,0,-1,"versicolor",90,17
0,0,NA,0,-1,"versicolor",90,18
0,0,NA,0,-1,"virginica",90,19
2,3,"Petal.Length",2.45,1,NA,91,1
0,0,NA,0,-1,"setosa",91,2
4,5,"Petal.Width",1.65,1,NA,91,3
6,7,"Sepal.Width",2.25,1,NA,91,4
8,9,"Petal.Width",1.85,1,NA,91,5
10,11,"Petal.Length",4.75,1,NA,91,6
12,13,"Petal.Length",5.25,1,NA,91,7
14,15,"Sepal.Width",3.1,1,NA,91,8
0,0,NA,0,-1,"virginica",91,9
0,0,NA,0,-1,"versicolor",91,10
0,0,NA,0,-1,"virginica",91,11
0,0,NA,0,-1,"versicolor",91,12
0,0,NA,0,-1,"virginica",91,13
0,0,NA,0,-1,"virginica",91,14
16,17,"Petal.Length",5.4,1,NA,91,15
0,0,NA,0,-1,"versicolor",91,16
0,0,NA,0,-1,"virginica",91,17
2,3,"Sepal.Length",5.45,1,NA,92,1
4,5,"Sepal.Width",2.75,1,NA,92,2
6,7,"Petal.Length",4.95,1,NA,92,3
8,9,"Petal.Width",1.4,1,NA,92,4
0,0,NA,0,-1,"setosa",92,5
10,11,"Sepal.Width",3.45,1,NA,92,6
0,0,NA,0,-1,"virginica",92,7
0,0,NA,0,-1,"versicolor",92,8
0,0,NA,0,-1,"virginica",92,9
12,13,"Petal.Width",1.7000000000000002,1,NA,92,10
0,0,NA,0,-1,"setosa",92,11
0,0,NA,0,-1,"versicolor",92,12
14,15,"Petal.Length",4.85,1,NA,92,13
16,17,"Sepal.Width",3.1,1,NA,92,14
0,0,NA,0,-1,"virginica",92,15
0,0,NA,0,-1,"virginica",92,16
0,0,NA,0,-1,"versicolor",92,17
2,3,"Petal.Width",0.8,1,NA,93,1
0,0,NA,0,-1,"setosa",93,2
4,5,"Petal.Length",4.75,1,NA,93,3
6,7,"Petal.Width",1.65,1,NA,93,4
8,9,"Sepal.Width",2.8499999999999996,1,NA,93,5
0,0,NA,0,-1,"versicolor",93,6
0,0,NA,0,-1,"virginica",93,7
10,11,"Petal.Width",1.7000000000000002,1,NA,93,8
12,13,"Petal.Length",5.1,1,NA,93,9
14,15,"Petal.Width",1.55,1,NA,93,10
0,0,NA,0,-1,"virginica",93,11
16,17,"Sepal.Length",6.35,1,NA,93,12
0,0,NA,0,-1,"virginica",93,13
18,19,"Sepal.Length",6.449999999999999,1,NA,93,14
0,0,NA,0,-1,"versicolor",93,15
0,0,NA,0,-1,"virginica",93,16
0,0,NA,0,-1,"versicolor",93,17
0,0,NA,0,-1,"virginica",93,18
0,0,NA,0,-1,"versicolor",93,19
2,3,"Petal.Length",2.45,1,NA,94,1
0,0,NA,0,-1,"setosa",94,2
4,5,"Petal.Width",1.7000000000000002,1,NA,94,3
6,7,"Petal.Length",5.35,1,NA,94,4
8,9,"Sepal.Length",5.95,1,NA,94,5
0,0,NA,0,-1,"versicolor",94,6
0,0,NA,0,-1,"virginica",94,7
10,11,"Sepal.Length",5.85,1,NA,94,8
0,0,NA,0,-1,"virginica",94,9
0,0,NA,0,-1,"virginica",94,10
0,0,NA,0,-1,"versicolor",94,11
2,3,"Petal.Length",2.5999999999999996,1,NA,95,1
0,0,NA,0,-1,"setosa",95,2
4,5,"Petal.Length",4.95,1,NA,95,3
6,7,"Petal.Width",1.65,1,NA,95,4
8,9,"Petal.Width",1.75,1,NA,95,5
0,0,NA,0,-1,"versicolor",95,6
10,11,"Sepal.Width",3.1,1,NA,95,7
12,13,"Petal.Width",1.55,1,NA,95,8
0,0,NA,0,-1,"virginica",95,9
0,0,NA,0,-1,"virginica",95,10
0,0,NA,0,-1,"versicolor",95,11
0,0,NA,0,-1,"virginica",95,12
14,15,"Petal.Width",1.65,1,NA,95,13
16,17,"Sepal.Width",2.85,1,NA,95,14
0,0,NA,0,-1,"versicolor",95,15
0,0,NA,0,-1,"versicolor",95,16
0,0,NA,0,-1,"virginica",95,17
2,3,"Petal.Width",0.8,1,NA,96,1
0,0,NA,0,-1,"setosa",96,2
4,5,"Petal.Width",1.55,1,NA,96,3
6,7,"Petal.Length",5,1,NA,96,4
8,9,"Petal.Length",4.65,1,NA,96,5
0,0,NA,0,-1,"versicolor",96,6
0,0,NA,0,-1,"virginica",96,7
10,11,"Sepal.Width",2.95,1,NA,96,8
12,13,"Sepal.Length",6.6,1,NA,96,9
0,0,NA,0,-1,"virginica",96,10
0,0,NA,0,-1,"versicolor",96,11
0,0,NA,0,-1,"virginica",96,12
14,15,"Petal.Width",1.75,1,NA,96,13
16,17,"Petal.Length",5.4,1,NA,96,14
0,0,NA,0,-1,"virginica",96,15
0,0,NA,0,-1,"versicolor",96,16
0,0,NA,0,-1,"virginica",96,17
2,3,"Petal.Width",0.8,1,NA,97,1
0,0,NA,0,-1,"setosa",97,2
4,5,"Petal.Length",4.75,1,NA,97,3
6,7,"Petal.Width",1.65,1,NA,97,4
8,9,"Petal.Width",1.75,1,NA,97,5
0,0,NA,0,-1,"versicolor",97,6
0,0,NA,0,-1,"virginica",97,7
10,11,"Petal.Length",5.35,1,NA,97,8
12,13,"Petal.Length",4.85,1,NA,97,9
14,15,"Sepal.Length",6.35,1,NA,97,10
0,0,NA,0,-1,"virginica",97,11
16,17,"Sepal.Width",3.1,1,NA,97,12
0,0,NA,0,-1,"virginica",97,13
18,19,"Sepal.Width",2.45,1,NA,97,14
0,0,NA,0,-1,"versicolor",97,15
0,0,NA,0,-1,"virginica",97,16
0,0,NA,0,-1,"versicolor",97,17
0,0,NA,0,-1,"virginica",97,18
0,0,NA,0,-1,"versicolor",97,19
2,3,"Petal.Length",2.45,1,NA,98,1
0,0,NA,0,-1,"setosa",98,2
4,5,"Petal.Length",5.05,1,NA,98,3
6,7,"Sepal.Length",6.25,1,NA,98,4
0,0,NA,0,-1,"virginica",98,5
8,9,"Petal.Length",4.75,1,NA,98,6
0,0,NA,0,-1,"versicolor",98,7
10,11,"Petal.Width",1.65,1,NA,98,8
0,0,NA,0,-1,"virginica",98,9
0,0,NA,0,-1,"versicolor",98,10
0,0,NA,0,-1,"virginica",98,11
2,3,"Petal.Length",2.45,1,NA,99,1
0,0,NA,0,-1,"setosa",99,2
4,5,"Petal.Length",4.75,1,NA,99,3
0,0,NA,0,-1,"versicolor",99,4
6,7,"Petal.Width",1.75,1,NA,99,5
8,9,"Petal.Width",1.55,1,NA,99,6
10,11,"Petal.Length",4.85,1,NA,99,7
12,13,"Petal.Length",5,1,NA,99,8
0,0,NA,0,-1,"versicolor",99,9
0,0,NA,0,-1,"virginica",99,10
0,0,NA,0,-1,"virginica",99,11
0,0,NA,0,-1,"versicolor",99,12
0,0,NA,0,-1,"virginica",99,13
2,3,"Petal.Width",0.8,1,NA,100,1
0,0,NA,0,-1,"setosa",100,2
4,5,"Petal.Width",1.55,1,NA,100,3
6,7,"Sepal.Length",5.95,1,NA,100,4
8,9,"Petal.Width",1.75,1,NA,100,5
0,0,NA,0,-1,"versicolor",100,6
10,11,"Sepal.Width",2.7,1,NA,100,7
12,13,"Petal.Length",5.4,1,NA,100,8
0,0,NA,0,-1,"virginica",100,9
14,15,"Petal.Length",4.75,1,NA,100,10
0,0,NA,0,-1,"versicolor",100,11
16,17,"Sepal.Length",5.45,1,NA,100,12
0,0,NA,0,-1,"virginica",100,13
0,0,NA,0,-1,"versicolor",100,14
0,0,NA,0,-1,"virginica",100,15
0,0,NA,0,-1,"virginica",100,16
0,0,NA,0,-1,"versicolor",100,17
